time,distance,x_A,y_A,x_B,y_B
28.095000,2.509053,0.818664,-0.129238,-1.690241,-0.156610
28.100000,2.498401,0.812661,-0.121119,-1.685451,-0.159142
28.105000,2.487745,0.806632,-0.113147,-1.680637,-0.161796
28.110000,2.477086,0.800579,-0.105324,-1.675798,-0.164572
28.115000,2.466427,0.794502,-0.097646,-1.670936,-0.167469
28.120000,2.455769,0.788403,-0.090114,-1.666050,-0.170487
28.125000,2.445114,0.782282,-0.082727,-1.661142,-0.173627
28.130000,2.434465,0.776141,-0.075484,-1.656211,-0.176888
28.135000,2.423823,0.769981,-0.068384,-1.651258,-0.180269
28.140000,2.413190,0.763803,-0.061426,-1.646284,-0.183771
28.145000,2.402568,0.757607,-0.054608,-1.641289,-0.187393
28.150000,2.391959,0.751395,-0.047931,-1.636273,-0.191136
28.155000,2.381365,0.745168,-0.041393,-1.631237,-0.194999
28.160000,2.370787,0.738927,-0.034994,-1.626182,-0.198981
28.165000,2.360227,0.732672,-0.028732,-1.621107,-0.203084
28.170000,2.349687,0.726404,-0.022606,-1.616013,-0.207305
28.175000,2.339168,0.720124,-0.016615,-1.610900,-0.211647
28.180000,2.328673,0.713833,-0.010759,-1.605769,-0.216107
28.185000,2.318203,0.707531,-0.005036,-1.600620,-0.220686
28.190000,2.307760,0.701220,0.000554,-1.595454,-0.225385
28.195000,2.297346,0.694899,0.006012,-1.590270,-0.230202
28.200000,2.286961,0.688570,0.011340,-1.585070,-0.235137
28.205000,2.276608,0.682234,0.016539,-1.579853,-0.240191
28.210000,2.266289,0.675890,0.021609,-1.574619,-0.245363
28.215000,2.256004,0.669539,0.026551,-1.569370,-0.250653
28.220000,2.245756,0.663182,0.031367,-1.564105,-0.256061
28.225000,2.235546,0.656820,0.036057,-1.558824,-0.261586
28.230000,2.225376,0.650452,0.040622,-1.553528,-0.267230
28.235000,2.215248,0.644079,0.045063,-1.548217,-0.272990
28.240000,2.205162,0.637703,0.049382,-1.542891,-0.278869
28.245000,2.195120,0.631322,0.053578,-1.537551,-0.284864
28.250000,2.185124,0.624938,0.057654,-1.532195,-0.290977
28.255000,2.175176,0.618550,0.061609,-1.526826,-0.297206
28.260000,2.165276,0.612160,0.065446,-1.521442,-0.303553
28.265000,2.155426,0.605768,0.069164,-1.516044,-0.310016
28.270000,2.145629,0.599373,0.072764,-1.510632,-0.316597
28.275000,2.135884,0.592976,0.076248,-1.505207,-0.323294
28.280000,2.126194,0.586577,0.079617,-1.499767,-0.330107
28.285000,2.116561,0.580177,0.082871,-1.494313,-0.337038
28.290000,2.106984,0.573775,0.086011,-1.488845,-0.344084
28.295000,2.097467,0.567372,0.089038,-1.483363,-0.351248
28.300000,2.088010,0.560968,0.091953,-1.477868,-0.358528
28.305000,2.078615,0.554564,0.094757,-1.472358,-0.365924
28.310000,2.069282,0.548159,0.097451,-1.466834,-0.373437
28.315000,2.060014,0.541753,0.100034,-1.461295,-0.381066
28.320000,2.050812,0.535346,0.102509,-1.455743,-0.388812
28.325000,2.041677,0.528939,0.104876,-1.450175,-0.396675
28.330000,2.032611,0.522532,0.107136,-1.444592,-0.404654
28.335000,2.023614,0.516125,0.109289,-1.438995,-0.412750
28.340000,2.014689,0.509717,0.111336,-1.433381,-0.420962
28.345000,2.005836,0.503308,0.113279,-1.427752,-0.429292
28.350000,1.997057,0.496900,0.115117,-1.422107,-0.437738
28.355000,1.988352,0.490491,0.116852,-1.416445,-0.446301
28.360000,1.979725,0.484082,0.118485,-1.410766,-0.454981
28.365000,1.971174,0.477672,0.120015,-1.405069,-0.463779
28.370000,1.962703,0.471262,0.121444,-1.399354,-0.472693
28.375000,1.954312,0.464851,0.122773,-1.393621,-0.481725
28.380000,1.946003,0.458440,0.124002,-1.387868,-0.490875
28.385000,1.937776,0.452028,0.125131,-1.382096,-0.500143
28.390000,1.929634,0.445615,0.126163,-1.376302,-0.509528
28.395000,1.921577,0.439202,0.127096,-1.370488,-0.519031
28.400000,1.913606,0.432787,0.127932,-1.364651,-0.528653
28.405000,1.905723,0.426371,0.128672,-1.358791,-0.538393
28.410000,1.897929,0.419954,0.129316,-1.352907,-0.548251
28.415000,1.890225,0.413535,0.129865,-1.346999,-0.558228
28.420000,1.882613,0.407115,0.130319,-1.341064,-0.568324
28.425000,1.875094,0.400692,0.130679,-1.335103,-0.578540
28.430000,1.867668,0.394268,0.130946,-1.329113,-0.588874
28.435000,1.860338,0.387842,0.131121,-1.323095,-0.599328
28.440000,1.853104,0.381413,0.131203,-1.317046,-0.609901
28.445000,1.845968,0.374981,0.131193,-1.310965,-0.620594
28.450000,1.838931,0.368546,0.131093,-1.304851,-0.631407
28.455000,1.831994,0.362109,0.130903,-1.298703,-0.642340
28.460000,1.825158,0.355668,0.130622,-1.292519,-0.653393
28.465000,1.818424,0.349223,0.130253,-1.286298,-0.664567
28.470000,1.811794,0.342775,0.129795,-1.280037,-0.675861
28.475000,1.805270,0.336322,0.129248,-1.273737,-0.687275
28.480000,1.798851,0.329865,0.128615,-1.267393,-0.698810
28.485000,1.792540,0.323403,0.127894,-1.261006,-0.710465
28.490000,1.786337,0.316936,0.127087,-1.254574,-0.722241
28.495000,1.780245,0.310464,0.126194,-1.248093,-0.734137
28.500000,1.774263,0.303987,0.125216,-1.241563,-0.746154
28.505000,1.768394,0.297503,0.124153,-1.234982,-0.758291
28.510000,1.762638,0.291014,0.123005,-1.228347,-0.770549
28.515000,1.756997,0.284517,0.121774,-1.221656,-0.782926
28.520000,1.751473,0.278014,0.120459,-1.214907,-0.795424
28.525000,1.746065,0.271504,0.119062,-1.208099,-0.808041
28.530000,1.740776,0.264986,0.117583,-1.201228,-0.820778
28.535000,1.735607,0.258460,0.116021,-1.194292,-0.833633
28.540000,1.730559,0.251926,0.114379,-1.187290,-0.846608
28.545000,1.725634,0.245383,0.112656,-1.180218,-0.859700
28.550000,1.720832,0.238831,0.110852,-1.173074,-0.872910
28.555000,1.716155,0.232270,0.108968,-1.165856,-0.886238
28.560000,1.711605,0.225699,0.107006,-1.158560,-0.899681
28.565000,1.707182,0.219117,0.104964,-1.151186,-0.913241
28.570000,1.702888,0.212525,0.102844,-1.143729,-0.926915
28.575000,1.698724,0.205922,0.100645,-1.136187,-0.940703
28.580000,1.694692,0.199308,0.098370,-1.128557,-0.954605
28.585000,1.690793,0.192682,0.096017,-1.120837,-0.968619
28.590000,1.687027,0.186043,0.093587,-1.113023,-0.982743
28.595000,1.683398,0.179392,0.091081,-1.105114,-0.996978
28.600000,1.679905,0.172728,0.088500,-1.097105,-1.011321
28.605000,1.676550,0.166050,0.085843,-1.088994,-1.025771
28.610000,1.673335,0.159358,0.083111,-1.080779,-1.040327
28.615000,1.670261,0.152652,0.080304,-1.072455,-1.054986
28.620000,1.667329,0.145930,0.077423,-1.064021,-1.069748
28.625000,1.664540,0.139194,0.074468,-1.055473,-1.084611
28.630000,1.661896,0.132441,0.071439,-1.046808,-1.099572
28.635000,1.659398,0.125673,0.068338,-1.038023,-1.114630
28.640000,1.657047,0.118887,0.065163,-1.029115,-1.129783
28.645000,1.654845,0.112085,0.061917,-1.020081,-1.145027
28.650000,1.652793,0.105264,0.058597,-1.010918,-1.160362
28.655000,1.650891,0.098426,0.055207,-1.001622,-1.175784
28.660000,1.649142,0.091569,0.051744,-0.992191,-1.191290
28.665000,1.647546,0.084693,0.048210,-0.982622,-1.206878
28.670000,1.646104,0.077797,0.044605,-0.972910,-1.222545
28.675000,1.644817,0.070882,0.040930,-0.963054,-1.238289
28.680000,1.643686,0.063946,0.037184,-0.953050,-1.254104
28.685000,1.642713,0.056989,0.033367,-0.942895,-1.269989
28.690000,1.641897,0.050010,0.029480,-0.932585,-1.285940
28.695000,1.641240,0.043010,0.025524,-0.922119,-1.301953
28.700000,1.640742,0.035988,0.021498,-0.911491,-1.318023
28.705000,1.640403,0.028943,0.017402,-0.900700,-1.334148
28.710000,1.640225,0.021874,0.013236,-0.889742,-1.350323
28.715000,1.640207,0.014782,0.009002,-0.878613,-1.366543
28.720000,1.640349,0.007666,0.004697,-0.867311,-1.382804
28.725000,1.640652,0.000526,0.000324,-0.855833,-1.399100
28.730000,1.641115,-0.006639,-0.004118,-0.844175,-1.415427
28.735000,1.641738,-0.013830,-0.008630,-0.832334,-1.431780
28.740000,1.642520,-0.021046,-0.013211,-0.820306,-1.448152
28.745000,1.643461,-0.028288,-0.017861,-0.808089,-1.464538
28.750000,1.644559,-0.035557,-0.022580,-0.795679,-1.480931
28.755000,1.645814,-0.042852,-0.027368,-0.783073,-1.497326
28.760000,1.647223,-0.050175,-0.032226,-0.770268,-1.513715
28.765000,1.648785,-0.057525,-0.037154,-0.757259,-1.530091
28.770000,1.650498,-0.064902,-0.042151,-0.744044,-1.546447
28.775000,1.652358,-0.072308,-0.047218,-0.730620,-1.562775
28.780000,1.654364,-0.079741,-0.052355,-0.716982,-1.579065
28.785000,1.656512,-0.087204,-0.057562,-0.703127,-1.595310
28.790000,1.658798,-0.094695,-0.062840,-0.689051,-1.611500
28.795000,1.661217,-0.102215,-0.068188,-0.674752,-1.627625
28.800000,1.663766,-0.109764,-0.073608,-0.660225,-1.643675
28.805000,1.666439,-0.117342,-0.079099,-0.645467,-1.659638
28.810000,1.669229,-0.124950,-0.084662,-0.630473,-1.675502
28.815000,1.672130,-0.132587,-0.090298,-0.615240,-1.691255
28.820000,1.675135,-0.140254,-0.096006,-0.599764,-1.706883
28.825000,1.678235,-0.147951,-0.101787,-0.584042,-1.722373
28.830000,1.681423,-0.155678,-0.107641,-0.568069,-1.737707
28.835000,1.684686,-0.163434,-0.113570,-0.551842,-1.752871
28.840000,1.688016,-0.171220,-0.119574,-0.535357,-1.767846
28.845000,1.691400,-0.179036,-0.125652,-0.518609,-1.782614
28.850000,1.694825,-0.186882,-0.131807,-0.501596,-1.797155
28.855000,1.698276,-0.194757,-0.138038,-0.484315,-1.811446
28.860000,1.701738,-0.202661,-0.144345,-0.466760,-1.825465
28.865000,1.705195,-0.210595,-0.150731,-0.448931,-1.839187
28.870000,1.708627,-0.218558,-0.157195,-0.430824,-1.852586
28.875000,1.712015,-0.226549,-0.163738,-0.412436,-1.865632
28.880000,1.715339,-0.234569,-0.170361,-0.393768,-1.878296
28.885000,1.718573,-0.242618,-0.177064,-0.374817,-1.890545
28.890000,1.721696,-0.250694,-0.183849,-0.355585,-1.902346
28.895000,1.724679,-0.258798,-0.190716,-0.336073,-1.913663
28.900000,1.727497,-0.266929,-0.197666,-0.316283,-1.924458
28.905000,1.730121,-0.275086,-0.204699,-0.296219,-1.934691
28.910000,1.732520,-0.283270,-0.211817,-0.275889,-1.944322
28.915000,1.734667,-0.291480,-0.219021,-0.255301,-1.953310
28.920000,1.736529,-0.299715,-0.226311,-0.234464,-1.961614
28.925000,1.738079,-0.307975,-0.233688,-0.213392,-1.969192
28.930000,1.739288,-0.316258,-0.241153,-0.192101,-1.976004
28.935000,1.740129,-0.324565,-0.248707,-0.170609,-1.982012
28.940000,1.740580,-0.332895,-0.256351,-0.148939,-1.987182
28.945000,1.740619,-0.341247,-0.264085,-0.127112,-1.991483
28.950000,1.740233,-0.349620,-0.271912,-0.105156,-1.994889
28.955000,1.739411,-0.358014,-0.279831,-0.083099,-1.997380
28.960000,1.738149,-0.366428,-0.287844,-0.060971,-1.998942
28.965000,1.736450,-0.374861,-0.295951,-0.038802,-1.999571
28.970000,1.734321,-0.383311,-0.304153,-0.016622,-1.999266
28.975000,1.731777,-0.391779,-0.312452,0.005537,-1.998036
28.980000,1.728840,-0.400263,-0.320848,0.027646,-1.995895
28.985000,1.725536,-0.408763,-0.329342,0.049676,-1.992865
28.990000,1.721895,-0.417277,-0.337936,0.071602,-1.988972
28.995000,1.717953,-0.425804,-0.346629,0.093399,-1.984246
29.000000,1.713747,-0.434343,-0.355423,0.115046,-1.978723
29.005000,1.709318,-0.442894,-0.364320,0.136523,-1.972438
29.010000,1.704708,-0.451455,-0.373318,0.157814,-1.965430
29.015000,1.699959,-0.460025,-0.382421,0.178904,-1.957740
29.020000,1.695114,-0.468603,-0.391627,0.199782,-1.949406
29.025000,1.690215,-0.477188,-0.400939,0.220437,-1.940467
29.030000,1.685302,-0.485778,-0.410357,0.240861,-1.930962
29.035000,1.680417,-0.494373,-0.419882,0.261049,-1.920929
29.040000,1.675598,-0.502971,-0.429515,0.280995,-1.910402
29.045000,1.670882,-0.511570,-0.439256,0.300697,-1.899417
29.050000,1.666305,-0.520170,-0.449106,0.320152,-1.888005
29.055000,1.661898,-0.528770,-0.459067,0.339358,-1.876198
29.060000,1.657695,-0.537367,-0.469138,0.358315,-1.864024
29.065000,1.653725,-0.545960,-0.479320,0.377023,-1.851511
29.070000,1.650016,-0.554549,-0.489615,0.395483,-1.838685
29.075000,1.646593,-0.563132,-0.500022,0.413697,-1.825569
29.080000,1.643481,-0.571707,-0.510542,0.431664,-1.812186
29.085000,1.640702,-0.580272,-0.521177,0.449388,-1.798558
29.090000,1.638277,-0.588828,-0.531926,0.466870,-1.784705
29.095000,1.636225,-0.597371,-0.542791,0.484113,-1.770644
29.100000,1.634562,-0.605900,-0.553771,0.501119,-1.756394
29.105000,1.633305,-0.614414,-0.564867,0.517891,-1.741970
29.110000,1.632469,-0.622911,-0.576080,0.534431,-1.727389
29.115000,1.632064,-0.631391,-0.587410,0.550741,-1.712664
29.120000,1.632104,-0.639850,-0.598858,0.566826,-1.697810
29.125000,1.632597,-0.648287,-0.610423,0.582686,-1.682839
29.130000,1.633552,-0.656701,-0.622107,0.598326,-1.667763
29.135000,1.634976,-0.665091,-0.633909,0.613748,-1.652594
29.140000,1.636876,-0.673453,-0.645831,0.628955,-1.637343
29.145000,1.639255,-0.681787,-0.657871,0.643949,-1.622019
29.150000,1.642117,-0.690091,-0.670031,0.658733,-1.606632
29.155000,1.645465,-0.698363,-0.682311,0.673311,-1.591193
29.160000,1.649300,-0.706601,-0.694710,0.687686,-1.575708
29.165000,1.653622,-0.714803,-0.707229,0.701859,-1.560187
29.170000,1.658431,-0.722967,-0.719869,0.715834,-1.544638
29.175000,1.663723,-0.731092,-0.732628,0.729614,-1.529067
29.180000,1.669498,-0.739175,-0.745507,0.743201,-1.513483
29.185000,1.675751,-0.747215,-0.758507,0.756598,-1.497891
29.190000,1.682479,-0.755208,-0.771626,0.769809,-1.482299
29.195000,1.689675,-0.763154,-0.784865,0.782836,-1.466713
29.200000,1.697335,-0.771050,-0.798224,0.795682,-1.451139
29.205000,1.705452,-0.778894,-0.811702,0.808349,-1.435582
29.210000,1.714019,-0.786683,-0.825300,0.820842,-1.420047
29.215000,1.723028,-0.794415,-0.839016,0.833162,-1.404541
29.220000,1.732471,-0.802089,-0.852851,0.845312,-1.389068
29.225000,1.742340,-0.809700,-0.866804,0.857296,-1.373632
29.230000,1.752626,-0.817247,-0.880875,0.869116,-1.358239
29.235000,1.763319,-0.824728,-0.895062,0.880775,-1.342893
29.240000,1.774409,-0.832139,-0.909367,0.892277,-1.327597
29.245000,1.785886,-0.839478,-0.923787,0.903623,-1.312357
29.250000,1.797741,-0.846742,-0.938321,0.914818,-1.297175
29.255000,1.809961,-0.853928,-0.952971,0.925864,-1.282056
29.260000,1.822536,-0.861034,-0.967733,0.936764,-1.267003
29.265000,1.835455,-0.868055,-0.982607,0.947520,-1.252019
29.270000,1.848707,-0.874989,-0.997593,0.958137,-1.237108
29.275000,1.862280,-0.881832,-1.012689,0.968617,-1.222272
29.280000,1.876162,-0.888581,-1.027893,0.978963,-1.207514
29.285000,1.890342,-0.895233,-1.043205,0.989177,-1.192838
29.290000,1.904807,-0.901783,-1.058622,0.999264,-1.178246
29.295000,1.919545,-0.908228,-1.074143,1.009225,-1.163740
29.300000,1.934545,-0.914563,-1.089766,1.019065,-1.149323
29.305000,1.949792,-0.920784,-1.105490,1.028785,-1.134997
29.310000,1.965277,-0.926888,-1.121311,1.038389,-1.120765
29.315000,1.980984,-0.932868,-1.137228,1.047879,-1.106627
29.320000,1.996902,-0.938721,-1.153238,1.057259,-1.092587
29.325000,2.013017,-0.944441,-1.169338,1.066532,-1.078645
29.330000,2.029317,-0.950023,-1.185525,1.075700,-1.064804
29.335000,2.045788,-0.955461,-1.201796,1.084767,-1.051065
29.340000,2.062416,-0.960749,-1.218147,1.093734,-1.037430
29.345000,2.079187,-0.965881,-1.234575,1.102606,-1.023900
29.350000,2.096088,-0.970850,-1.251075,1.111384,-1.010477
29.355000,2.113102,-0.975649,-1.267642,1.120071,-0.997160
29.360000,2.130217,-0.980271,-1.284271,1.128670,-0.983953
29.365000,2.147415,-0.984708,-1.300957,1.137184,-0.970855
29.370000,2.164682,-0.988951,-1.317694,1.145616,-0.957868
29.375000,2.182000,-0.992991,-1.334474,1.153967,-0.944993
29.380000,2.199353,-0.996820,-1.351290,1.162241,-0.932230
29.385000,2.216723,-1.000426,-1.368134,1.170439,-0.919580
29.390000,2.234090,-1.003800,-1.384998,1.178565,-0.907044
29.395000,2.251436,-1.006929,-1.401870,1.186621,-0.894622
29.400000,2.268739,-1.009801,-1.418740,1.194609,-0.882316
29.405000,2.285978,-1.012404,-1.435596,1.202531,-0.870124
29.410000,2.303129,-1.014722,-1.452425,1.210389,-0.858049
29.415000,2.320168,-1.016741,-1.469210,1.218186,-0.846090
29.420000,2.337069,-1.018445,-1.485935,1.225924,-0.834247
29.425000,2.353803,-1.019816,-1.502581,1.233605,-0.822521
29.430000,2.370341,-1.020836,-1.519129,1.241231,-0.810913
29.435000,2.386650,-1.021485,-1.535553,1.248803,-0.799422
29.440000,2.402696,-1.021742,-1.551829,1.256324,-0.788048
29.445000,2.418441,-1.021584,-1.567927,1.263795,-0.776792
29.450000,2.433846,-1.020989,-1.583815,1.271219,-0.765654
29.455000,2.448868,-1.019930,-1.599457,1.278596,-0.754633
29.460000,2.463461,-1.018383,-1.614814,1.285929,-0.743731
29.465000,2.477577,-1.016320,-1.629840,1.293219,-0.732946
29.470000,2.491165,-1.013713,-1.644489,1.300467,-0.722280
29.475000,2.504170,-1.010536,-1.658706,1.307676,-0.711731
29.480000,2.516538,-1.006762,-1.672435,1.314845,-0.701300
29.485000,2.528210,-1.002364,-1.685615,1.321978,-0.690988
29.490000,2.539131,-0.997320,-1.698182,1.329074,-0.680793
29.495000,2.549245,-0.991609,-1.710068,1.336136,-0.670716
29.500000,2.558499,-0.985218,-1.721209,1.343163,-0.660756
29.505000,2.566845,-0.978135,-1.731537,1.350158,-0.650915
29.510000,2.574244,-0.970360,-1.740990,1.357122,-0.641191
29.515000,2.580664,-0.961898,-1.749514,1.364055,-0.631584
29.520000,2.586084,-0.952764,-1.757061,1.370958,-0.622095
29.525000,2.590496,-0.942979,-1.763595,1.377832,-0.612723
29.530000,2.593905,-0.932576,-1.769092,1.384678,-0.603469
29.535000,2.596326,-0.921591,-1.773541,1.391496,-0.594332
29.540000,2.597787,-0.910067,-1.776946,1.398289,-0.585311
29.545000,2.598326,-0.898051,-1.779321,1.405055,-0.576408
29.550000,2.597987,-0.885593,-1.780694,1.411796,-0.567622
29.555000,2.596822,-0.872741,-1.781101,1.418511,-0.558953
29.560000,2.594882,-0.859543,-1.780584,1.425203,-0.550401
29.565000,2.592225,-0.846045,-1.779193,1.431871,-0.541965
29.570000,2.588905,-0.832289,-1.776978,1.438515,-0.533646
29.575000,2.584974,-0.818317,-1.773992,1.445137,-0.525444
29.580000,2.580485,-0.804162,-1.770289,1.451735,-0.517359
29.585000,2.575486,-0.789857,-1.765920,1.458311,-0.509390
29.590000,2.570020,-0.775431,-1.760934,1.464865,-0.501538
29.595000,2.564130,-0.760908,-1.755379,1.471397,-0.493803
29.600000,2.557853,-0.746311,-1.749301,1.477907,-0.486184
29.605000,2.551223,-0.731658,-1.742740,1.484396,-0.478682
29.610000,2.544272,-0.716967,-1.735736,1.490863,-0.471296
29.615000,2.537027,-0.702251,-1.728325,1.497308,-0.464028
29.620000,2.529515,-0.687524,-1.720539,1.503732,-0.456876
29.625000,2.521758,-0.672795,-1.712411,1.510134,-0.449841
29.630000,2.513778,-0.658076,-1.703967,1.516515,-0.442923
29.635000,2.505591,-0.643373,-1.695233,1.522875,-0.436122
29.640000,2.497217,-0.628693,-1.686233,1.529212,-0.429438
29.645000,2.488669,-0.614044,-1.676990,1.535528,-0.422871
29.650000,2.479961,-0.599429,-1.667522,1.541821,-0.416421
29.655000,2.471106,-0.584854,-1.657848,1.548093,-0.410088
29.660000,2.462116,-0.570323,-1.647984,1.554342,-0.403873
29.665000,2.453000,-0.555840,-1.637947,1.560569,-0.397776
29.670000,2.443768,-0.541407,-1.627750,1.566772,-0.391796
29.675000,2.434428,-0.527028,-1.617406,1.572953,-0.385934
29.680000,2.424988,-0.512704,-1.606927,1.579110,-0.380190
29.685000,2.415455,-0.498438,-1.596324,1.585243,-0.374565
29.690000,2.405836,-0.484233,-1.585608,1.591352,-0.369057
29.695000,2.396137,-0.470090,-1.574787,1.597436,-0.363668
29.700000,2.386364,-0.456010,-1.563871,1.603495,-0.358397
29.705000,2.376521,-0.441996,-1.552868,1.609529,-0.353245
29.710000,2.366613,-0.428049,-1.541784,1.615538,-0.348212
29.715000,2.356646,-0.414170,-1.530627,1.621520,-0.343298
29.720000,2.346623,-0.400360,-1.519404,1.627475,-0.338503
29.725000,2.336547,-0.386621,-1.508119,1.633402,-0.333828
29.730000,2.326424,-0.372954,-1.496780,1.639302,-0.329273
29.735000,2.316256,-0.359360,-1.485391,1.645174,-0.324837
29.740000,2.306047,-0.345840,-1.473957,1.651017,-0.320521
29.745000,2.295800,-0.332396,-1.462482,1.656830,-0.316325
29.750000,2.285518,-0.319029,-1.450971,1.662613,-0.312250
29.755000,2.275204,-0.305740,-1.439428,1.668366,-0.308295
29.760000,2.264861,-0.292529,-1.427856,1.674087,-0.304461
29.765000,2.254492,-0.279398,-1.416260,1.679776,-0.300748
29.770000,2.244099,-0.266349,-1.404642,1.685433,-0.297156
29.775000,2.233685,-0.253382,-1.393006,1.691057,-0.293685
29.780000,2.223252,-0.240498,-1.381354,1.696646,-0.290335
29.785000,2.212804,-0.227699,-1.369691,1.702201,-0.287108
29.790000,2.202342,-0.214986,-1.358018,1.707720,-0.284002
29.795000,2.191869,-0.202360,-1.346338,1.713203,-0.281018
29.800000,2.181388,-0.189822,-1.334654,1.718649,-0.278156
29.805000,2.170900,-0.177374,-1.322968,1.724058,-0.275417
29.810000,2.160409,-0.165016,-1.311283,1.729428,-0.272800
29.815000,2.149916,-0.152750,-1.299601,1.734759,-0.270306
29.820000,2.139424,-0.140577,-1.287924,1.740050,-0.267935
29.825000,2.128936,-0.128499,-1.276254,1.745299,-0.265686
29.830000,2.118453,-0.116516,-1.264594,1.750507,-0.263561
29.835000,2.107978,-0.104629,-1.252946,1.755673,-0.261559
29.840000,2.097514,-0.092841,-1.241311,1.760795,-0.259680
29.845000,2.087062,-0.081152,-1.229693,1.765873,-0.257925
29.850000,2.076626,-0.069562,-1.218092,1.770905,-0.256294
29.855000,2.066207,-0.058075,-1.206511,1.775891,-0.254786
29.860000,2.055808,-0.046689,-1.194953,1.780830,-0.253402
29.865000,2.045430,-0.035408,-1.183418,1.785721,-0.252142
29.870000,2.035077,-0.024231,-1.171910,1.790563,-0.251006
